"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-5693532","DNA Double-Strand Break Repair",19,0.734861348163928,2.1195779783678,2.38105320305339e-05,0.00284568190492117,0.00225904896820281,206,"tags=89%, list=23%, signal=70%","3838/7334/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-5693606","DNA Double Strand Break Response",19,0.734861348163928,2.1195779783678,2.38105320305339e-05,0.00284568190492117,0.00225904896820281,206,"tags=89%, list=23%, signal=70%","3838/7334/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-3214841","PKMTs methylate histone lysines",27,0.671817859474251,2.11643891424858,3.3117029614787e-05,0.00284568190492117,0.00225904896820281,220,"tags=89%, list=25%, signal=69%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-3214842","HDMs demethylate histones",27,0.671817859474251,2.11643891424858,3.3117029614787e-05,0.00284568190492117,0.00225904896820281,220,"tags=89%, list=25%, signal=69%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8350/8351/8352/8353/8354/8355/8356/8357/8358/8968"
"R-HSA-5693571","Nonhomologous End-Joining (NHEJ)",17,0.749781688619343,2.11546300795675,4.41490078645867e-05,0.00284568190492117,0.00225904896820281,206,"tags=94%, list=23%, signal=74%","7334/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-5693538","Homology Directed Repair",18,0.728581741894534,2.0841490684364,4.73403644071913e-05,0.00284568190492117,0.00225904896820281,206,"tags=89%, list=23%, signal=70%","7334/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks",18,0.728581741894534,2.0841490684364,4.73403644071913e-05,0.00284568190492117,0.00225904896820281,206,"tags=89%, list=23%, signal=70%","7334/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)",18,0.728581741894534,2.0841490684364,4.73403644071913e-05,0.00284568190492117,0.00225904896820281,206,"tags=89%, list=23%, signal=70%","7334/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-5693607","Processing of DNA double-strand break ends",18,0.728581741894534,2.0841490684364,4.73403644071913e-05,0.00284568190492117,0.00225904896820281,206,"tags=89%, list=23%, signal=70%","7334/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
"R-HSA-4551638","SUMOylation of chromatin organization proteins",15,0.742368514700798,2.04952068639025,0.000127818255134293,0.00691496760276526,0.00548945769418859,198,"tags=93%, list=22%, signal=74%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-606279","Deposition of new CENPA-containing nucleosomes at the centromere",19,0.69115826336363,1.99352413656363,0.000240470442798761,0.00765261820906646,0.00607504276544239,206,"tags=89%, list=23%, signal=70%","8607/4869/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/3014"
